,sample_date,tank,wattage,avg_daily_temp
1456,2018-07-07,21,100,24.04472222
1457,2018-07-08,21,100,23.71284722
1458,2018-07-09,21,100,22.78902778
1459,2018-07-10,21,100,22.21902778
1460,2018-07-11,21,100,23.82020833
1461,2018-07-12,21,100,24.70972222
1462,2018-07-13,21,100,23.73555556
1463,2018-07-14,21,100,22.79861111
1464,2018-07-15,21,100,24.66611111
1465,2018-07-16,21,100,25.28930556
1466,2018-07-17,21,100,26.54041667
1467,2018-07-18,21,100,26.51534722
1468,2018-07-19,21,100,24.15236111
1469,2018-07-20,21,100,23.99486111
1470,2018-07-21,21,100,23.84791667
1471,2018-07-22,21,100,24.96805556
1472,2018-07-23,21,100,26.56770833
1473,2018-07-24,21,100,27.16166667
1474,2018-07-25,21,100,27.46965278
1475,2018-07-26,21,100,27.20180556
1476,2018-07-27,21,100,27.37868056
1477,2018-07-28,21,100,27.12701389
1478,2018-07-29,21,100,27.42972222
1479,2018-07-30,21,100,28.23083333
1480,2018-07-31,21,100,27.48513889
1481,2018-08-01,21,100,25.08604167
1482,2018-08-02,21,100,24.38881944
1483,2018-08-03,21,100,24.15840278
1484,2018-08-04,21,100,24.79666667
1485,2018-08-05,21,100,25.91458333
1486,2018-05-25,22,200,24.20816667
1487,2018-05-26,22,200,21.86520833
1488,2018-05-27,22,200,23.13159722
1489,2018-05-28,22,200,24.40006944
1490,2018-05-29,22,200,21.70006944
1491,2018-05-30,22,200,19.61111111
1492,2018-05-31,22,200,21.31354167
1493,2018-06-01,22,200,20.17125
1494,2018-06-02,22,200,21.67916667
1495,2018-06-03,22,200,21.74076389
1496,2018-06-04,22,200,22.19638889
1497,2018-06-05,22,200,21.00902778
1498,2018-06-06,22,200,21.18618056
1499,2018-06-07,22,200,20.29902778
1500,2018-06-08,22,200,18.85534722
1501,2018-06-09,22,200,20.40451389
1502,2018-06-10,22,200,21.285
1503,2018-06-11,22,200,21.93555556
1504,2018-06-12,22,200,20.53194444
1505,2018-06-13,22,200,19.95965278
1506,2018-06-14,22,200,21.891875
1507,2018-06-15,22,200,23.22840278
1508,2018-06-16,22,200,23.12118056
1509,2018-06-17,22,200,24.34694444
1510,2018-06-18,22,200,26.25618056
1511,2018-06-19,22,200,27.430625
1512,2018-06-20,22,200,27.88069444
1513,2018-06-21,22,200,26.2575
1514,2018-06-22,22,200,24.25465278
1515,2018-06-23,22,200,24.75986111
1516,2018-06-24,22,200,23.62652778
1517,2018-06-25,22,200,22.88368056
1518,2018-06-26,22,200,23.98777778
1519,2018-06-27,22,200,24.44847222
1520,2018-06-28,22,200,22.88048611
1521,2018-06-29,22,200,21.70090278
1522,2018-06-30,22,200,21.15694444
1523,2018-07-01,22,200,23.33708333
1524,2018-07-02,22,200,22.22666667
1525,2018-07-03,22,200,23.80479167
1526,2018-07-04,22,200,24.65618056
1527,2018-07-05,22,200,26.17104167
1528,2018-07-06,22,200,25.27819444
1529,2018-07-07,22,200,24.73763889
1530,2018-07-08,22,200,24.27416667
1531,2018-07-09,22,200,23.57493056
1532,2018-07-10,22,200,23.07881944
1533,2018-07-11,22,200,24.48368056
1534,2018-07-12,22,200,25.22423611
1535,2018-07-13,22,200,24.26861111
1536,2018-07-14,22,200,23.13590278
1537,2018-07-15,22,200,25.08986111
1538,2018-07-16,22,200,25.74138889
1539,2018-07-17,22,200,26.99805556
1540,2018-07-18,22,200,26.90611111
1541,2018-07-19,22,200,24.5925
1542,2018-07-20,22,200,24.306875
1543,2018-07-21,22,200,24.30895833
1544,2018-07-22,22,200,25.53979167
1545,2018-07-23,22,200,27.15263889
1546,2018-07-24,22,200,27.81604167
1547,2018-07-25,22,200,28.17048611
1548,2018-07-26,22,200,27.76381944
1549,2018-07-27,22,200,28.09361111
1550,2018-07-28,22,200,27.86118056
1551,2018-07-29,22,200,28.22076389
1552,2018-07-30,22,200,29.065625
1553,2018-07-31,22,200,28.32034722
1554,2018-08-01,22,200,25.92486111
1555,2018-08-02,22,200,25.16069444
1556,2018-08-03,22,200,24.84944444
1557,2018-08-04,22,200,25.52361111
1558,2018-08-05,22,200,26.66180556
1559,2018-05-25,23,0,23.9915
1560,2018-05-26,23,0,20.93854167
1561,2018-05-27,23,0,21.57173611
1562,2018-05-28,23,0,22.48277778
1563,2018-05-29,23,0,20.31972222
1564,2018-05-30,23,0,19.18361111
1565,2018-05-31,23,0,19.89493056
1566,2018-06-01,23,0,18.30020833
1567,2018-06-02,23,0,19.34340278
1568,2018-06-03,23,0,19.39451389
1569,2018-06-04,23,0,20.05291667
1570,2018-06-05,23,0,18.878125
1571,2018-06-06,23,0,19.11625
1572,2018-06-07,23,0,18.56493056
1573,2018-06-08,23,0,16.77034722
1574,2018-06-09,23,0,18.198125
1575,2018-06-10,23,0,19.42847222
1576,2018-06-11,23,0,20.00423611
1577,2018-06-12,23,0,18.554375
1578,2018-06-13,23,0,17.70569444
1579,2018-06-14,23,0,19.859375
1580,2018-06-15,23,0,21.35895833
1581,2018-06-16,23,0,21.43784722
1582,2018-06-17,23,0,22.46388889
1583,2018-06-18,23,0,24.27243056
1584,2018-06-19,23,0,25.48222222
1585,2018-06-20,23,0,25.92756944
1586,2018-06-21,23,0,24.50069444
1587,2018-06-22,23,0,22.33090278
1588,2018-06-23,23,0,22.75701389
1589,2018-06-24,23,0,21.77618056
1590,2018-06-25,23,0,20.97326389
1591,2018-06-26,23,0,22.11583333
1592,2018-06-27,23,0,22.46361111
1593,2018-06-28,23,0,21.16256944
1594,2018-06-29,23,0,19.73145833
1595,2018-06-30,23,0,19.07194444
1596,2018-07-01,23,0,20.99138889
1597,2018-07-02,23,0,20.219375
1598,2018-07-03,23,0,21.60423611
1599,2018-07-04,23,0,22.50513889
1600,2018-07-05,23,0,24.16222222
1601,2018-07-06,23,0,23.45125
1602,2018-07-07,23,0,22.90270833
1603,2018-07-08,23,0,22.47243056
1604,2018-07-09,23,0,21.56826389
1605,2018-07-10,23,0,20.85791667
1606,2018-07-11,23,0,22.31145833
1607,2018-07-12,23,0,23.549375
1608,2018-07-13,23,0,22.76118056
1609,2018-07-14,23,0,22.06013889
1610,2018-07-15,23,0,23.62229167
1611,2018-07-16,23,0,24.254375
1612,2018-07-17,23,0,25.32618056
1613,2018-07-18,23,0,25.35361111
1614,2018-07-19,23,0,23.04368056
1615,2018-07-20,23,0,22.864375
1616,2018-07-21,23,0,22.58840278
1617,2018-07-22,23,0,23.50784722
1618,2018-07-23,23,0,25.03763889
1619,2018-07-24,23,0,25.66944444
1620,2018-07-25,23,0,26.06715278
1621,2018-07-26,23,0,26.06298611
1622,2018-07-27,23,0,26.14833333
1623,2018-07-28,23,0,25.96923611
1624,2018-07-29,23,0,26.16958333
1625,2018-07-30,23,0,26.89472222
1626,2018-07-31,23,0,26.37298611
1627,2018-08-01,23,0,24.03618056
1628,2018-08-02,23,0,23.24631944
1629,2018-08-03,23,0,23.18486111
1630,2018-08-04,23,0,23.51097222
1631,2018-08-05,23,0,24.48715278
1632,2018-05-25,24,300,24.7755
1633,2018-05-26,24,300,22.60125
1634,2018-05-27,24,300,24.18131944
1635,2018-05-28,24,300,25.58715278
1636,2018-05-29,24,300,22.62104167
1637,2018-05-30,24,300,20.18541667
1638,2018-05-31,24,300,22.36701389
1639,2018-06-01,24,300,21.22222222
1640,2018-06-02,24,300,22.921875
1641,2018-06-03,24,300,22.96166667
1642,2018-06-04,24,300,23.44111111
1643,2018-06-05,24,300,22.10534722
1644,2018-06-06,24,300,22.256875
1645,2018-06-07,24,300,21.156875
1646,2018-06-08,24,300,19.78743056
1647,2018-06-09,24,300,21.55
1648,2018-06-10,24,300,22.315
1649,2018-06-11,24,300,22.98486111
1650,2018-06-12,24,300,21.59340278
1651,2018-06-13,24,300,21.10506944
1652,2018-06-14,24,300,22.94763889
1653,2018-06-15,24,300,24.11590278
1654,2018-06-16,24,300,24.05215278
1655,2018-06-17,24,300,25.51034722
1656,2018-06-18,24,300,27.60451389
1657,2018-06-19,24,300,28.53472222
1658,2018-06-20,24,300,28.93763889
1659,2018-06-21,24,300,27.02041667
1660,2018-06-22,24,300,25.04243056
1661,2018-06-23,24,300,25.78145833
1662,2018-06-24,24,300,24.62395833
1663,2018-06-25,24,300,23.866875
1664,2018-06-26,24,300,24.96479167
1665,2018-06-27,24,300,25.54513889
1666,2018-06-28,24,300,23.64777778
1667,2018-06-29,24,300,22.65631944
1668,2018-06-30,24,300,22.16395833
1669,2018-07-01,24,300,24.47513889
1670,2018-07-02,24,300,23.17180556
1671,2018-07-03,24,300,25.09020833
1672,2018-07-04,24,300,25.99118056
1673,2018-07-05,24,300,27.30958333
1674,2018-07-06,24,300,26.23805556
1675,2018-07-07,24,300,25.69
1676,2018-07-08,24,300,25.35784722
1677,2018-07-09,24,300,24.74430556
1678,2018-07-10,24,300,24.27652778
1679,2018-07-11,24,300,25.73868056
1680,2018-07-12,24,300,26.29847222
1681,2018-07-13,24,300,25.33895833
1682,2018-07-14,24,300,23.95
1683,2018-07-15,24,300,26.31236111
1684,2018-07-16,24,300,26.92986111
1685,2018-07-17,24,300,28.38472222
1686,2018-07-18,24,300,27.90298611
1687,2018-07-19,24,300,25.55104167
1688,2018-07-20,24,300,25.39034722
1689,2018-07-21,24,300,25.79763889
1690,2018-07-22,24,300,27.22729167
1691,2018-07-23,24,300,28.79444444
1692,2018-07-24,24,300,29.30611111
1693,2018-07-25,24,300,29.62597222
1694,2018-07-26,24,300,28.94055556
1695,2018-07-27,24,300,29.43465278
1696,2018-07-28,24,300,29.05159722
1697,2018-07-29,24,300,29.63333333
1698,2018-07-30,24,300,30.408125
1699,2018-07-31,24,300,29.41340278
1700,2018-08-01,24,300,26.995
1701,2018-08-02,24,300,26.35388889
1702,2018-08-03,24,300,25.97923611
1703,2018-08-04,24,300,27.04006944
1704,2018-08-05,24,300,28.18708333
1705,2018-05-25,25,200,24.51083333
1706,2018-05-26,25,200,22.03534722
1707,2018-05-27,25,200,23.23111111
1708,2018-05-28,25,200,24.37458333
1709,2018-05-29,25,200,21.78055556
1710,2018-05-30,25,200,20.75895833
1711,2018-05-31,25,200,21.65819444
1712,2018-06-01,25,200,20.11333333
1713,2018-06-02,25,200,21.48590278
1714,2018-06-03,25,200,21.54944444
1715,2018-06-04,25,200,22.09597222
1716,2018-06-05,25,200,20.77569444
1717,2018-06-06,25,200,21.043125
1718,2018-06-07,25,200,20.21138889
1719,2018-06-08,25,200,18.69388889
1720,2018-06-09,25,200,20.51520833
1721,2018-06-10,25,200,21.40618056
1722,2018-06-11,25,200,21.93861111
1723,2018-06-12,25,200,20.54104167
1724,2018-06-13,25,200,19.93430556
1725,2018-06-14,25,200,21.87902778
1726,2018-06-15,25,200,23.11625
1727,2018-06-16,25,200,23.09909722
1728,2018-06-17,25,200,24.47604167
1729,2018-06-18,25,200,26.54979167
1730,2018-06-19,25,200,27.63652778
1731,2018-06-20,25,200,27.94090278
1732,2018-06-21,25,200,26.16701389
1733,2018-06-22,25,200,23.99895833
1734,2018-06-23,25,200,24.68743056
1735,2018-06-24,25,200,23.63701389
1736,2018-06-25,25,200,22.83972222
1737,2018-06-26,25,200,23.92965278
1738,2018-06-27,25,200,24.41944444
1739,2018-06-28,25,200,22.78638889
1740,2018-06-29,25,200,21.57902778
1741,2018-06-30,25,200,21.004375
1742,2018-07-01,25,200,23.14625
1743,2018-07-02,25,200,22.00909722
1744,2018-07-03,25,200,23.75854167
1745,2018-07-04,25,200,24.66631944
1746,2018-07-05,25,200,26.04701389
1747,2018-07-06,25,200,25.09854167
1748,2018-07-07,25,200,24.606875
1749,2018-07-08,25,200,24.17527778
1750,2018-07-09,25,200,23.47493056
1751,2018-07-10,25,200,22.99326389
1752,2018-07-11,25,200,24.34777778
1753,2018-07-12,25,200,25.24354167
1754,2018-07-13,25,200,24.37944444
1755,2018-07-14,25,200,23.18083333
1756,2018-07-15,25,200,25.21166667
1757,2018-07-16,25,200,25.84694444
1758,2018-07-17,25,200,27.20298611
1759,2018-07-18,25,200,26.88319444
1760,2018-07-19,25,200,24.59805556
1761,2018-07-20,25,200,24.38673611
1762,2018-07-21,25,200,24.53631944
1763,2018-07-22,25,200,25.84361111
1764,2018-07-23,25,200,27.53590278
1765,2018-07-24,25,200,28.20055556
1766,2018-07-25,25,200,28.56409722
1767,2018-07-26,25,200,28.12034722
1768,2018-07-27,25,200,28.38798611
1769,2018-07-28,25,200,28.08041667
1770,2018-07-29,25,200,28.48194444
1771,2018-07-30,25,200,29.35131944
1772,2018-07-31,25,200,28.47861111
1773,2018-08-01,25,200,25.90527778
1774,2018-08-02,25,200,25.17236111
1775,2018-08-03,25,200,24.985
1776,2018-08-04,25,200,25.83618056
1777,2018-08-05,25,200,26.99041667
1778,2018-05-25,26,300,24.7435
1779,2018-05-26,26,300,22.48868056
1780,2018-05-27,26,300,24.00319444
1781,2018-05-28,26,300,25.30173611
1782,2018-05-29,26,300,22.55180556
1783,2018-05-30,26,300,21.59555556
1784,2018-05-31,26,300,22.56798611
1785,2018-06-01,26,300,20.94402778
1786,2018-06-02,26,300,22.57090278
1787,2018-06-03,26,300,22.55597222
1788,2018-06-04,26,300,23.09131944
1789,2018-06-05,26,300,21.69041667
1790,2018-06-06,26,300,22.05527778
1791,2018-06-07,26,300,21.04472222
1792,2018-06-08,26,300,19.64395833
1793,2018-06-09,26,300,21.51270833
1794,2018-06-10,26,300,22.26097222
1795,2018-06-11,26,300,22.88673611
1796,2018-06-12,26,300,21.50423611
1797,2018-06-13,26,300,20.996875
1798,2018-06-14,26,300,22.86458333
1799,2018-06-15,26,300,23.97305556
1800,2018-06-16,26,300,23.895
1801,2018-06-17,26,300,25.39222222
1802,2018-06-18,26,300,27.49118056
1803,2018-06-19,26,300,28.47618056
1804,2018-06-20,26,300,28.83416667
1805,2018-06-21,26,300,26.87784722
1806,2018-06-22,26,300,24.885
1807,2018-06-23,26,300,25.67284722
1808,2018-06-24,26,300,24.49875
1809,2018-06-25,26,300,23.73541667
1810,2018-06-26,26,300,24.87798611
1811,2018-06-27,26,300,25.47159722
1812,2018-06-28,26,300,23.60243056
1813,2018-06-29,26,300,22.53159722
1814,2018-06-30,26,300,21.97701389
1815,2018-07-01,26,300,24.24506944
1816,2018-07-02,26,300,22.86520833
1817,2018-07-03,26,300,24.76743056
1818,2018-07-04,26,300,25.71805556
1819,2018-07-05,26,300,27.13277778
1820,2018-07-06,26,300,26.08756944
1821,2018-07-07,26,300,25.53979167
1822,2018-07-08,26,300,25.19173611
1823,2018-07-09,26,300,24.63201389
1824,2018-07-10,26,300,24.14215278
1825,2018-07-11,26,300,25.55930556
1826,2018-07-12,26,300,26.23055556
1827,2018-07-13,26,300,25.25861111
1828,2018-07-14,26,300,23.915
1829,2018-07-15,26,300,26.24916667
1830,2018-07-16,26,300,26.86513889
1831,2018-07-17,26,300,28.31131944
1832,2018-07-18,26,300,27.71277778
1833,2018-07-19,26,300,25.40680556
1834,2018-07-20,26,300,25.32527778
1835,2018-07-21,26,300,25.67430556
1836,2018-07-22,26,300,27.08493056
1837,2018-07-23,26,300,28.704375
1838,2018-07-24,26,300,29.263125
1839,2018-07-25,26,300,29.62972222
1840,2018-07-26,26,300,28.97083333
1841,2018-07-27,26,300,29.38958333
1842,2018-07-28,26,300,28.98493056
1843,2018-07-29,26,300,29.54819444
1844,2018-07-30,26,300,30.40388889
1845,2018-07-31,26,300,29.324375
1846,2018-08-01,26,300,26.75756944
1847,2018-08-02,26,300,26.14520833
1848,2018-08-03,26,300,25.85986111
1849,2018-08-04,26,300,26.959375
1850,2018-08-05,26,300,28.10840278
1851,2018-05-25,27,100,25.13315789
1852,2018-05-26,27,100,22.12597222
1853,2018-05-27,27,100,23.099375
1854,2018-05-28,27,100,24.27166667
1855,2018-05-29,27,100,21.52472222
1856,2018-05-30,27,100,20.49743056
1857,2018-05-31,27,100,21.42791667
1858,2018-06-01,27,100,19.70527778
1859,2018-06-02,27,100,20.86680556
1860,2018-06-03,27,100,20.81048611
1861,2018-06-04,27,100,21.59979167
1862,2018-06-05,27,100,20.26604167
1863,2018-06-06,27,100,20.48875
1864,2018-06-07,27,100,19.68958333
1865,2018-06-08,27,100,17.83208333
1866,2018-06-09,27,100,19.65847222
1867,2018-06-10,27,100,20.90236111
1868,2018-06-11,27,100,21.56319444
1869,2018-06-12,27,100,19.95833333
1870,2018-06-13,27,100,19.16298611
1871,2018-06-14,27,100,21.33722222
1872,2018-06-15,27,100,22.79875
1873,2018-06-16,27,100,22.89527778
1874,2018-06-17,27,100,24.18270833
1875,2018-06-18,27,100,26.22819444
1876,2018-06-19,27,100,27.29090278
1877,2018-06-20,27,100,27.64680556
1878,2018-06-21,27,100,25.78243056
1879,2018-06-22,27,100,23.46826389
1880,2018-06-23,27,100,24.04694444
1881,2018-06-24,27,100,23.19222222
1882,2018-06-25,27,100,22.24833333
1883,2018-06-26,27,100,23.57868056
1884,2018-06-27,27,100,23.99465278
1885,2018-06-28,27,100,22.26347222
1886,2018-06-29,27,100,20.82444444
1887,2018-06-30,27,100,20.15104167
1888,2018-07-01,27,100,22.27513889
1889,2018-07-02,27,100,21.46083333
1890,2018-07-03,27,100,23.31555556
1891,2018-07-04,27,100,24.21180556
1892,2018-07-05,27,100,25.51006944
1893,2018-07-06,27,100,24.64305556
1894,2018-07-07,27,100,24.11375
1895,2018-07-08,27,100,23.83819444
1896,2018-07-09,27,100,22.89118056
1897,2018-07-10,27,100,22.14673611
1898,2018-07-11,27,100,23.86888889
1899,2018-07-12,27,100,25.03104167
1900,2018-07-13,27,100,24.09069444
1901,2018-07-14,27,100,23.17284722
1902,2018-07-15,27,100,25.11597222
1903,2018-07-16,27,100,25.77465278
1904,2018-07-17,27,100,27.01701389
1905,2018-07-18,27,100,26.63090278
1906,2018-07-19,27,100,24.13395833
1907,2018-07-20,27,100,24.07215278
1908,2018-07-21,27,100,24.17923611
1909,2018-07-22,27,100,25.41
1910,2018-07-23,27,100,27.09034722
1911,2018-07-24,27,100,27.74729167
1912,2018-07-25,27,100,28.13298611
1913,2018-07-26,27,100,27.86673611
1914,2018-07-27,27,100,27.96347222
1915,2018-07-28,27,100,27.599375
1916,2018-07-29,27,100,27.94104167
1917,2018-07-30,27,100,28.76270833
1918,2018-07-31,27,100,27.88076389
1919,2018-08-01,27,100,25.21541667
1920,2018-08-02,27,100,24.44451389
1921,2018-08-03,27,100,24.32854167
1922,2018-08-04,27,100,25.20465278
1923,2018-08-05,27,100,26.38736111
1924,2018-05-25,28,0,24.71561404
1925,2018-05-26,28,0,21.45333333
1926,2018-05-27,28,0,22.18694444
1927,2018-05-28,28,0,23.12888889
1928,2018-05-29,28,0,20.94402778
1929,2018-05-30,28,0,20.00986111
1930,2018-05-31,28,0,20.46291667
1931,2018-06-01,28,0,18.69993056
1932,2018-06-02,28,0,19.83131944
1933,2018-06-03,28,0,19.66465278
1934,2018-06-04,28,0,20.40208333
1935,2018-06-05,28,0,19.13930556
1936,2018-06-06,28,0,19.46236111
1937,2018-06-07,28,0,18.82333333
1938,2018-06-08,28,0,16.90493056
1939,2018-06-09,28,0,18.45388889
1940,2018-06-10,28,0,19.67513889
1941,2018-06-11,28,0,20.28819444
1942,2018-06-12,28,0,18.81423611
1943,2018-06-13,28,0,17.91770833
1944,2018-06-14,28,0,20.00138889
1945,2018-06-15,28,0,21.5425
1946,2018-06-16,28,0,21.75770833
1947,2018-06-17,28,0,22.94069444
1948,2018-06-18,28,0,24.78722222
1949,2018-06-19,28,0,25.89930556
1950,2018-06-20,28,0,26.28270833
1951,2018-06-21,28,0,24.65861111
1952,2018-06-22,28,0,22.46513889
1953,2018-06-23,28,0,23.03895833
1954,2018-06-24,28,0,22.13409722
1955,2018-06-25,28,0,21.35513889
1956,2018-06-26,28,0,22.53222222
1957,2018-06-27,28,0,22.90895833
1958,2018-06-28,28,0,21.50180556
1959,2018-06-29,28,0,19.96576389
1960,2018-06-30,28,0,19.23604167
1961,2018-07-01,28,0,21.27583333
1962,2018-07-02,28,0,20.71756944
1963,2018-07-03,28,0,22.15611111
1964,2018-07-04,28,0,23.07270833
1965,2018-07-05,28,0,24.691875
1966,2018-07-06,28,0,23.91020833
1967,2018-07-07,28,0,23.19541667
1968,2018-07-08,28,0,22.78208333
1969,2018-07-09,28,0,21.794375
1970,2018-07-10,28,0,20.976875
1971,2018-07-11,28,0,22.71263889
1972,2018-07-12,28,0,24.08118056
1973,2018-07-13,28,0,23.30819444
1974,2018-07-14,28,0,22.56104167
1975,2018-07-15,28,0,24.19111111
1976,2018-07-16,28,0,24.80173611
1977,2018-07-17,28,0,25.82229167
1978,2018-07-18,28,0,25.55298611
1979,2018-07-19,28,0,23.09138889
1980,2018-07-20,28,0,23.09326389
1981,2018-07-21,28,0,23.09256944
1982,2018-07-22,28,0,24.13743056
1983,2018-07-23,28,0,25.66576389
1984,2018-07-24,28,0,26.24902778
1985,2018-07-25,28,0,26.65673611
1986,2018-07-26,28,0,26.67041667
1987,2018-07-27,28,0,26.70222222
1988,2018-07-28,28,0,26.464375
1989,2018-07-29,28,0,26.68861111
1990,2018-07-30,28,0,27.41958333
1991,2018-07-31,28,0,26.73770833
1992,2018-08-01,28,0,24.1725
1993,2018-08-02,28,0,23.34826389
1994,2018-08-03,28,0,23.29048611
1995,2018-08-04,28,0,23.97076389
1996,2018-08-05,28,0,25.031875
1997,2018-05-25,29,100,23.83482143
1998,2018-05-26,29,100,21.03666667
1999,2018-05-27,29,100,21.84722222
2000,2018-05-28,29,100,22.99236111
2001,2018-05-29,29,100,20.63513889
2002,2018-05-30,29,100,18.88465278
2003,2018-05-31,29,100,17.61211268
2004,2018-06-11,29,100,22.99891566
2005,2018-06-12,29,100,19.34833333
2006,2018-06-13,29,100,18.58388889
2007,2018-06-14,29,100,20.77673611
2008,2018-06-15,29,100,22.11895833
2009,2018-06-16,29,100,22.22520833
2010,2018-06-17,29,100,23.26847222
2011,2018-06-18,29,100,25.19194444
2012,2018-06-19,29,100,26.469375
2013,2018-06-20,29,100,26.96361111
2014,2018-06-21,29,100,25.61395833
2015,2018-06-22,29,100,23.47486111
2016,2018-06-23,29,100,23.86465278
2017,2018-06-24,29,100,22.68861111
2018,2018-06-25,29,100,21.78958333
2019,2018-06-26,29,100,23.05770833
2020,2018-06-27,29,100,23.34472222
2021,2018-06-28,29,100,21.82111111
2022,2018-06-29,29,100,20.50409722
2023,2018-06-30,29,100,19.93965278
2024,2018-07-01,29,100,22.02208333
2025,2018-07-02,29,100,21.10569444
2026,2018-07-03,29,100,22.50708333
2027,2018-07-04,29,100,23.34534722
2028,2018-07-05,29,100,24.8975
2029,2018-07-06,29,100,24.06083333
2030,2018-07-07,29,100,23.56833333
2031,2018-07-08,29,100,23.05902778
2032,2018-07-09,29,100,22.16861111
2033,2018-07-10,29,100,21.68875
2034,2018-07-11,29,100,23.13659722
2035,2018-07-12,29,100,24.23715278
2036,2018-07-13,29,100,23.43944444
2037,2018-07-14,29,100,22.42215278
2038,2018-07-15,29,100,23.96951389
2039,2018-07-16,29,100,24.57847222
2040,2018-07-17,29,100,25.68333333
2041,2018-07-18,29,100,26.050625
2042,2018-07-19,29,100,23.82791667
2043,2018-07-20,29,100,23.27847222
2044,2018-07-21,29,100,22.81604167
2045,2018-07-22,29,100,23.87659722
2046,2018-07-23,29,100,25.47715278
2047,2018-07-24,29,100,26.09569444
2048,2018-07-25,29,100,26.58423611
2049,2018-07-26,29,100,26.33645833
2050,2018-07-27,29,100,26.56819444
2051,2018-07-28,29,100,26.34763889
2052,2018-07-29,29,100,26.55458333
2053,2018-07-30,29,100,27.38409722
2054,2018-07-31,29,100,27.06520833
2055,2018-08-01,29,100,25.02784722
2056,2018-08-02,29,100,24.20006944
2057,2018-08-03,29,100,24.01375
2058,2018-08-04,29,100,23.92256944
2059,2018-08-05,29,100,24.98861111
2060,2018-05-25,30,200,23.78982143
2061,2018-05-26,30,200,21.39611111
2062,2018-05-27,30,200,22.38270833
2063,2018-05-28,30,200,23.62902778
2064,2018-05-29,30,200,21.05576389
2065,2018-05-30,30,200,18.83006944
2066,2018-05-31,30,200,19.53472222
2067,2018-06-01,30,200,19.17555556
2068,2018-06-02,30,200,20.88305556
2069,2018-06-03,30,200,21.19375
2070,2018-06-04,30,200,21.51236111
2071,2018-06-05,30,200,20.43305556
2072,2018-06-06,30,200,20.62652778
2073,2018-06-07,30,200,19.87590278
2074,2018-06-08,30,200,18.57270833
2075,2018-06-09,30,200,19.90006944
2076,2018-06-10,30,200,20.74055556
2077,2018-06-11,30,200,21.43416667
2078,2018-06-12,30,200,20.13166667
2079,2018-06-13,30,200,19.66881944
2080,2018-06-14,30,200,21.71916667
2081,2018-06-15,30,200,22.85041667
2082,2018-06-16,30,200,22.82520833
2083,2018-06-17,30,200,23.89916667
2084,2018-06-18,30,200,25.81527778
2085,2018-06-19,30,200,26.95583333
2086,2018-06-20,30,200,27.52618056
2087,2018-06-21,30,200,26.27152778
2088,2018-06-22,30,200,24.21868056
2089,2018-06-23,30,200,24.54784722
2090,2018-06-24,30,200,23.22083333
2091,2018-06-25,30,200,22.35208333
2092,2018-06-26,30,200,23.51090278
2093,2018-06-27,30,200,23.86666667
2094,2018-06-28,30,200,22.44118056
2095,2018-06-29,30,200,21.37402778
2096,2018-06-30,30,200,20.866875
2097,2018-07-01,30,200,22.95451389
2098,2018-07-02,30,200,21.67840278
2099,2018-07-03,30,200,23.051875
2100,2018-07-04,30,200,23.95340278
2101,2018-07-05,30,200,25.52270833
2102,2018-07-06,30,200,24.75486111
2103,2018-07-07,30,200,24.37027778
2104,2018-07-08,30,200,23.9125
2105,2018-07-09,30,200,23.19868056
2106,2018-07-10,30,200,22.81145833
2107,2018-07-11,30,200,23.994375
2108,2018-07-12,30,200,24.7875
2109,2018-07-13,30,200,23.93680556
2110,2018-07-14,30,200,22.75875
2111,2018-07-15,30,200,24.48513889
2112,2018-07-16,30,200,25.11763889
2113,2018-07-17,30,200,26.28381944
2114,2018-07-18,30,200,26.68125
2115,2018-07-19,30,200,24.54840278
2116,2018-07-20,30,200,23.86854167
2117,2018-07-21,30,200,23.56569444
2118,2018-07-22,30,200,24.80354167
2119,2018-07-23,30,200,26.38576389
2120,2018-07-24,30,200,26.99375
2121,2018-07-25,30,200,27.45145833
2122,2018-07-26,30,200,27.06284722
2123,2018-07-27,30,200,27.43722222
2124,2018-07-28,30,200,27.195625
2125,2018-07-29,30,200,27.451875
2126,2018-07-30,30,200,28.36506944
2127,2018-07-31,30,200,27.99006944
2128,2018-08-01,30,200,25.92826389
2129,2018-08-02,30,200,25.12659722
2130,2018-08-03,30,200,24.91
2131,2018-08-04,30,200,24.89944444
2132,2018-08-05,30,200,26.03527778
2133,2018-06-12,31,0,18.3112
2134,2018-06-13,31,0,17.53673611
2135,2018-06-14,31,0,19.63416667
2136,2018-06-15,31,0,20.99201389
2137,2018-06-16,31,0,21.14402778
2138,2018-06-17,31,0,21.81618056
2139,2018-06-18,31,0,23.43493056
2140,2018-06-19,31,0,24.89951389
2141,2018-06-20,31,0,25.541875
2142,2018-06-21,31,0,24.52423611
2143,2018-06-22,31,0,22.55729167
2144,2018-06-23,31,0,22.69666667
2145,2018-06-24,31,0,21.51513889
2146,2018-06-25,31,0,20.64430556
2147,2018-06-26,31,0,21.819375
2148,2018-06-27,31,0,22.06923611
2149,2018-06-28,31,0,20.94451389
2150,2018-06-29,31,0,19.59020833
2151,2018-06-30,31,0,18.91069444
2152,2018-07-01,31,0,20.80881944
2153,2018-07-02,31,0,20.02590278
2154,2018-07-03,31,0,21.075625
2155,2018-07-04,31,0,21.91263889
2156,2018-07-05,31,0,23.68013889
2157,2018-07-06,31,0,23.15048611
2158,2018-07-07,31,0,22.63729167
